id,tweet,sent_score
1.15508115452302E+018,hi bathiya device sim,0
1.15506771621628E+018,hi udara kindly note that we dont have any updates on the same yet,1
1.15506499184385E+018,please note that rewind tv option is facilitated only with the viu hub decoder which is provided with gold package,0
1.15499003587728E+018,hi sorry we do not have any updates as yet for the same,-1
1.15469527725478E+018,you are most welcome,1
1.15469170516741E+018,you are most,1
1.15469038935545E+018,hi there pls dm us your connection number to check and assist you on this,0
1.15469025446654E+018,video status page cricketwithdialog hashtag URL,0
1.1546150088165E+018,please be informed that we have replied to dm kindly chek,1
1.15460585642575E+018,hi roshan we kindly request you to dm us the connection number in order to assist you further,1
1.15434416705887E+018,apologies please note that the delivery service for postpaid sim are only available in between the URL,1
1.15432158136104E+018,hi please dial for assistance on the same,0
1.15430740152652E+018,apologies for the inconvenience caused kindly note that this service is currently available within colombo,1
1.15427476402391E+018,thank you we will check on this,0
1.15427029464904E+018,appreciate if you could dm us your location details in order to check on the same,0
1.15426989832925E+018,nope it wont cost you any,0
1.15426619371858E+018,hi may we know that what is the exact promo message that ypu are referring to please,1
1.15426606127506E+018,USER_MENTION USER_MENTION USER_MENTION thank you,0
1.15426375740264E+018,USER_MENTION hi shehan kindly note that the charging will take place according to the usage however URL,1
1.15425983712505E+018,USER_MENTION USER_MENTION USER_MENTION hi kolitha kindly dm us the relevant connection number which you made URL,1
1.15425914161717E+018,hi upul yes there is a surcharge of rs.100 for below billers when you make a payment through URL,0
1.15425735340904E+018,can we have the url of this website as well please,0
1.15425614971947E+018,we do understand and we are sorry for the inconvenience caused.we value your patience at the moment URL,-1
1.15425513129216E+018,hi we are sorry for the inconvenience caused and for the delay our agents will contact you regarding the issue,-1
1.15425513036936E+018,hi we are sorry for the inconvenience caused and for the delay our agents will contact you regarding the issue,-1
1.15425417758296E+018,hi this is a spam not controlled by us to check and alert the party we requir the link details via dm,0
1.15425305524587E+018,hi dumi we have already escalated about this since this is a spam website which is not under our URL,0
1.15424394470171E+018,kindly refer the link below URL,1
1.15422580347704E+018,hi are you referring to prepaid or postpaid,0
1.15397032145793E+018,link URL,0
1.15396192634034E+018,hi sorry for the inconvenience caused kindly dm your connection number in order to assist you,1
1.15394881042872E+018,please note that a surcharge of rs.100 will be imposed for utility payments on genie billers URL,0
1.15394746172092E+018,hi gayathri are you referring about genie,0
1.15388657556826E+018,you are most welcome,1
1.1538811483235E+018,please type mbb and send to from the relevant connection number to check the same,1
1.15387801764041E+018,hi are you referring to mobile broadband or home broadband please,0
1.15361787665132E+018,hi nawa dialog daily blaster prepaid data packages rs packageany time time URL,0
1.15359624964951E+018,daily blaster data URL,0
1.15352390451152E+018,you are most welcome,1
1.15351533354375E+018,hi kindly note that you may can check the connection ownership details via ussd,1
1.15350435548991E+018,hi kindly inbox your connection name and nic to check and assist,1
1.15350342990342E+018,hi could you let us know more information on your concern towards dialog,1
1.15350177969651E+018,hi kindly inbox us the connection number nic and the name of the connection to check and assist,1
1.15332120379424E+018,announces the complete lineup for phase which movie are you excited about the most URL,1
1.1532791716087E+018,hi please do inbox us your connection number inorder to check on your concern,0
1.1532499213211E+018,you are clear on the same EMO_POS,1
1.15324992027673E+018,hi we do provide the fixed line connections for dialog home broadband customers however we do URL,1
1.153220921077E+018,hi please could you inbox us your connection number inorder to check on your concern,0
1.15321022009461E+018,if you want further clarifications on the issue we are more than happy to help you EMO_POS,1
1.15320575366415E+018,kindly check your dms,1
1.153196773286E+018,youre welcome EMO_POS,1
1.1531805904323E+018,hi can we egt your conenction details via m to assist,0
1.153171548121E+018,hi eranga sorry for the inconvenience caused please inbox us your connection number to check on the same and assist you,-1
1.15315637619934E+018,your complain has escalate to relevant division reference,1
1.15313402021509E+018,hi there are you still experiencing the same issue please,0
1.15297431094607E+018,hi if you could kindly dm the aforementioned details we can check and assist you on the same,1
1.15297243604608E+018,hi kindly dm your connection number location details and a contact number of yours to check and URL,1
1.15288496713287E+018,please share the contact number as well,0
1.15281360222889E+018,hi sanjeewa we can check the possibilities that whether they have any site plan for this year even URL,0
1.15280767523274E+018,please share the connection details,0
1.15278989663081E+018,hi let us know your exact issue,1
1.1527850423699E+018,hi sorry for the inconvenience caused kindly share the connection number and the location to check and assist,1
1.15257529636694E+018,EMO_POS,0
1.15256615262484E+018,hi shane channel line up add EMO_POS,0
1.1525270987556E+018,fifa womens world cup which was hosted in france came to an end a few weeks back.guess who won the URL,-1
1.15245846170531E+018,one of our agent will contact you regarding this,0
1.15217320758522E+018,please inbox your connection,0
1.15214802081911E+018,hi are you referring to mobile broadband or home broadband please,0
1.15210883950178E+018,kindly send us your connection number location and device model in order to assist you,1
1.15210674217783E+018,hi kindly let us know whether you are referring to mobile signals if so then kindly send us URL,1
1.15209019168074E+018,obage connection number saha contact number eka apa wetha inbox,0
1.15207850655089E+018,you are most welcome EMO_POS we value your feedback please take a few minutes to rate our service on URL,1
1.15207157000675E+018,hi kindly let us know whether you are referring to mobile signals or router signals,1
1.15189208119297E+018,hi oshila you are most welcome EMO_POS please do dm us your connection details and nic we will check and URL,1
1.15188883441573E+018,hi oshila kindly provide us with a connection number and nic via dm to check and assist you on the same,1
1.15182053270006E+018,please inbox the screen shot,0
1.15179889688206E+018,yes your next billing date is,0
1.15178945286117E+018,games play gamer game comment URL,-1
1.15172882968318E+018,hi senorita apologies for the inconvenience caused appreciate if you could inbox us your concern URL,0
1.15171709265317E+018,connection number dm,0
